runid,recall,precision,f-score
AM_MS_10_ROUGE-2,0.0232522222222222,0.0125141666666667,0.0160413888888889
AM_MS_20_ROUGE-2,0.0289444444444444,0.0141616666666667,0.0186247222222222
AM_MS_F_ROUGE-2,0.0186227777777778,0.00947916666666667,0.0123922222222222
AM_OP_10_ROUGE-2,0.0145716666666667,0.00715777777777778,0.00864611111111111
AM_OP_20_ROUGE-2,0.0145716666666667,0.00715777777777778,0.00864611111111111
AM_OP_F_ROUGE-2,0.0145716666666667,0.00715777777777778,0.00864611111111111
