,experiment,rouge_type,score_type,score,confidence_level,level1,-,level2
2337,MyTestRun,ROUGE-SU*,Average_R:,0.1398,(95%-conf.int.,0.13614,-,0.14685)
2338,MyTestRun,ROUGE-SU*,Average_P:,0.39993,(95%-conf.int.,0.33334,-,0.45000)
2339,MyTestRun,ROUGE-SU*,Average_F:,0.20511999999999997,(95%-conf.int.,0.201,-,0.20890)
2340,OP_MS_20,ROUGE-1,Average_R:,0.37233,(95%-conf.int.,0.32500999999999997,-,0.41539)
2341,OP_MS_20,ROUGE-1,Average_P:,0.20002,(95%-conf.int.,0.1625,-,0.22500)
2342,OP_MS_20,ROUGE-1,Average_F:,0.25974,(95%-conf.int.,0.21575,-,0.29189)
2343,OP_MS_20,ROUGE-2,Average_R:,0.07339,(95%-conf.int.,0.05722000000000001,-,0.08873)
2344,OP_MS_20,ROUGE-2,Average_P:,0.03644,(95%-conf.int.,0.02727,-,0.04545)
2345,OP_MS_20,ROUGE-2,Average_F:,0.04856,(95%-conf.int.,0.03683,-,0.06007)
2346,OP_MS_20,ROUGE-SU*,Average_R:,0.14332,(95%-conf.int.,0.12454000000000001,-,0.16000)
2347,OP_MS_20,ROUGE-SU*,Average_P:,0.04936,(95%-conf.int.,0.03572,-,0.05779)
2348,OP_MS_20,ROUGE-SU*,Average_F:,0.07297999999999999,(95%-conf.int.,0.055060000000000005,-,0.08460)
2349,OP_MS_F,ROUGE-1,Average_R:,0.18796,(95%-conf.int.,0.18,-,0.19231)
2350,OP_MS_F,ROUGE-1,Average_P:,0.10908,(95%-conf.int.,0.1,-,0.11364)
2351,OP_MS_F,ROUGE-1,Average_F:,0.13772,(95%-conf.int.,0.12982,-,0.14286)
2352,OP_MS_F,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2353,OP_MS_F,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2354,OP_MS_F,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2355,OP_MS_F,ROUGE-SU*,Average_R:,0.05464,(95%-conf.int.,0.05062,-,0.05874)
2356,OP_MS_F,ROUGE-SU*,Average_P:,0.02154,(95%-conf.int.,0.01846,-,0.02308)
2357,OP_MS_F,ROUGE-SU*,Average_F:,0.030619999999999998,(95%-conf.int.,0.027489999999999997,-,0.03244)
2358,OP_OP_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2359,OP_OP_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
