runid,recall,precision,f-score
MULTISEN_ROUGE-2,0.0405409803921569,0.0426994117647059,0.0401382352941176
MyTestRun_ROUGE-2,0.059791568627451,0.0920241176470588,0.0666280392156863
OP_MS_20_ROUGE-2,0.0358076470588235,0.0301774509803922,0.0307423529411765
OP_MS_F_ROUGE-2,0.00962333333333333,0.00590901960784314,0.00699509803921569
OP_OP_20_ROUGE-2,0.0261974509803922,0.0716554901960784,0.0358245098039216
Opinosis10_ROUGE-2,0.0188745098039216,0.0725441176470588,0.0291545098039216
